transaction_id,timestamp,transaction_type,merchant_category,amount_inr,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend,date,month,month_name,quarter,year_month
TXN0000000134,2024-10-15 19:38:07,P2P,Shopping,7155,SUCCESS,18-25,46-55,Tamil Nadu,ICICI,IndusInd,Android,4G,0,19,Tuesday,0,2024-10-15,10,Oct,Q4,2024-10
TXN0000000135,2024-12-14 19:24:02,Bill Payment,Shopping,5879,SUCCESS,18-25,18-25,Telangana,SBI,PNB,Android,5G,0,19,Saturday,1,2024-12-14,12,Dec,Q4,2024-12
TXN0000000136,2024-09-02 20:42:48,P2P,Entertainment,561,SUCCESS,36-45,56+,Delhi,SBI,Yes Bank,Android,WiFi,0,20,Monday,0,2024-09-02,9,Sep,Q3,2024-09
TXN0000000137,2024-12-02 13:26:41,Bill Payment,Utilities,6011,SUCCESS,36-45,18-25,Maharashtra,SBI,Yes Bank,Android,4G,0,13,Monday,0,2024-12-02,12,Dec,Q4,2024-12
TXN0000000138,2024-08-15 07:34:15,P2P,Entertainment,223,SUCCESS,26-35,26-35,Telangana,SBI,SBI,Android,5G,0,7,Thursday,0,2024-08-15,8,Aug,Q3,2024-08
TXN0000000139,2024-11-07 15:35:22,Bill Payment,Fuel,4864,SUCCESS,46-55,36-45,Maharashtra,Kotak,SBI,iOS,WiFi,0,15,Thursday,0,2024-11-07,11,Nov,Q4,2024-11
TXN0000000140,2024-09-04 16:28:11,P2M,Food,2350,SUCCESS,26-35,26-35,Delhi,SBI,IndusInd,Android,5G,0,16,Wednesday,0,2024-09-04,9,Sep,Q3,2024-09
TXN0000000141,2024-04-09 14:17:14,P2M,Utilities,284,SUCCESS,26-35,26-35,Telangana,SBI,Kotak,Android,4G,0,14,Tuesday,0,2024-04-09,4,Apr,Q2,2024-04
TXN0000000142,2024-06-22 23:08:23,P2P,Shopping,1174,SUCCESS,36-45,46-55,West Bengal,IndusInd,HDFC,Android,4G,0,23,Saturday,1,2024-06-22,6,Jun,Q2,2024-06
TXN0000000143,2024-08-15 19:38:08,P2P,Shopping,1773,SUCCESS,46-55,36-45,Maharashtra,IndusInd,ICICI,Android,4G,0,19,Thursday,0,2024-08-15,8,Aug,Q3,2024-08
TXN0000000144,2024-01-07 09:55:24,P2P,Grocery,2839,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,SBI,iOS,4G,0,9,Sunday,1,2024-01-07,1,Jan,Q1,2024-01
TXN0000000145,2024-06-13 08:59:23,P2P,Shopping,3757,SUCCESS,46-55,26-35,Uttar Pradesh,SBI,SBI,Android,4G,0,8,Thursday,0,2024-06-13,6,Jun,Q2,2024-06
TXN0000000146,2024-10-14 12:46:56,P2P,Grocery,599,SUCCESS,46-55,26-35,Uttar Pradesh,ICICI,ICICI,Android,4G,0,12,Monday,0,2024-10-14,10,Oct,Q4,2024-10
TXN0000000147,2024-02-18 16:12:42,P2P,Healthcare,720,SUCCESS,26-35,18-25,Gujarat,PNB,ICICI,iOS,4G,0,16,Sunday,1,2024-02-18,2,Feb,Q1,2024-02
TXN0000000148,2024-05-05 12:38:02,P2M,Food,646,SUCCESS,26-35,36-45,Rajasthan,IndusInd,SBI,Android,5G,0,12,Sunday,1,2024-05-05,5,May,Q2,2024-05
TXN0000000149,2024-06-06 19:51:25,P2M,Food,211,SUCCESS,26-35,18-25,Delhi,SBI,SBI,iOS,4G,0,19,Thursday,0,2024-06-06,6,Jun,Q2,2024-06
TXN0000000150,2024-08-19 17:33:48,P2P,Transport,58,SUCCESS,36-45,46-55,Rajasthan,IndusInd,PNB,Android,5G,0,17,Monday,0,2024-08-19,8,Aug,Q3,2024-08
TXN0000000151,2024-05-17 17:03:46,P2P,Food,377,SUCCESS,36-45,46-55,Maharashtra,ICICI,SBI,iOS,5G,0,17,Friday,0,2024-05-17,5,May,Q2,2024-05
TXN0000000152,2024-03-08 21:15:19,Recharge,Transport,1072,SUCCESS,36-45,18-25,Maharashtra,Axis,HDFC,Android,5G,0,21,Friday,0,2024-03-08,3,Mar,Q1,2024-03
TXN0000000153,2024-02-05 08:16:12,P2M,Transport,16,FAILED,26-35,26-35,Uttar Pradesh,PNB,PNB,Android,WiFi,0,8,Monday,0,2024-02-05,2,Feb,Q1,2024-02
TXN0000000154,2024-11-13 17:30:33,P2P,Food,1753,SUCCESS,26-35,18-25,Karnataka,PNB,Axis,Android,WiFi,0,17,Wednesday,0,2024-11-13,11,Nov,Q4,2024-11
TXN0000000155,2024-12-21 10:58:00,P2P,Grocery,345,SUCCESS,18-25,26-35,West Bengal,ICICI,SBI,iOS,4G,0,10,Saturday,1,2024-12-21,12,Dec,Q4,2024-12
TXN0000000156,2024-02-22 11:42:57,P2M,Grocery,174,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,SBI,Android,4G,0,11,Thursday,0,2024-02-22,2,Feb,Q1,2024-02
TXN0000000157,2024-11-01 12:59:24,P2P,Entertainment,69,SUCCESS,26-35,26-35,Uttar Pradesh,SBI,PNB,Android,4G,0,12,Friday,0,2024-11-01,11,Nov,Q4,2024-11
TXN0000000158,2024-05-09 16:22:47,P2M,Grocery,301,SUCCESS,36-45,18-25,Telangana,SBI,ICICI,Android,4G,0,16,Thursday,0,2024-05-09,5,May,Q2,2024-05
TXN0000000159,2024-06-02 22:38:34,Recharge,Utilities,3091,SUCCESS,26-35,18-25,Maharashtra,ICICI,IndusInd,Android,4G,0,22,Sunday,1,2024-06-02,6,Jun,Q2,2024-06
TXN0000000160,2024-02-16 18:51:24,Bill Payment,Shopping,9619,SUCCESS,18-25,18-25,Maharashtra,SBI,IndusInd,Android,4G,0,18,Friday,0,2024-02-16,2,Feb,Q1,2024-02
TXN0000000161,2024-09-13 12:17:27,P2P,Entertainment,727,SUCCESS,36-45,26-35,Gujarat,Yes Bank,Yes Bank,iOS,4G,0,12,Friday,0,2024-09-13,9,Sep,Q3,2024-09
TXN0000000162,2024-10-12 17:50:37,P2M,Fuel,375,SUCCESS,56+,26-35,Rajasthan,HDFC,Axis,Android,4G,0,17,Saturday,1,2024-10-12,10,Oct,Q4,2024-10
TXN0000000163,2024-12-29 15:13:43,P2M,Grocery,700,SUCCESS,36-45,36-45,Maharashtra,Kotak,Yes Bank,Android,5G,0,15,Sunday,1,2024-12-29,12,Dec,Q4,2024-12
TXN0000000164,2024-05-19 17:12:12,Bill Payment,Shopping,2289,SUCCESS,18-25,18-25,Andhra Pradesh,Kotak,Kotak,Android,5G,0,17,Sunday,1,2024-05-19,5,May,Q2,2024-05
TXN0000000165,2024-12-14 17:48:51,P2P,Fuel,797,SUCCESS,26-35,36-45,Tamil Nadu,SBI,SBI,Web,5G,0,17,Saturday,1,2024-12-14,12,Dec,Q4,2024-12
TXN0000000166,2024-10-29 04:05:56,P2P,Shopping,9228,SUCCESS,18-25,18-25,West Bengal,SBI,Yes Bank,Android,WiFi,0,4,Tuesday,0,2024-10-29,10,Oct,Q4,2024-10
TXN0000000167,2024-02-13 16:30:06,P2P,Other,1553,SUCCESS,26-35,18-25,Karnataka,PNB,SBI,Android,3G,0,16,Tuesday,0,2024-02-13,2,Feb,Q1,2024-02
TXN0000000168,2024-08-18 09:16:38,P2M,Entertainment,578,SUCCESS,26-35,18-25,Andhra Pradesh,HDFC,HDFC,Android,4G,0,9,Sunday,1,2024-08-18,8,Aug,Q3,2024-08
TXN0000000169,2024-07-20 20:07:07,P2M,Food,232,FAILED,26-35,26-35,Andhra Pradesh,Axis,SBI,iOS,WiFi,0,20,Saturday,1,2024-07-20,7,Jul,Q3,2024-07
TXN0000000170,2024-07-30 18:10:30,P2M,Fuel,2545,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,SBI,iOS,4G,0,18,Tuesday,0,2024-07-30,7,Jul,Q3,2024-07
TXN0000000171,2024-01-25 07:20:05,P2P,Shopping,457,SUCCESS,56+,26-35,Maharashtra,SBI,IndusInd,Android,4G,0,7,Thursday,0,2024-01-25,1,Jan,Q1,2024-01
TXN0000000172,2024-09-27 05:16:22,Recharge,Grocery,317,SUCCESS,26-35,18-25,Delhi,Yes Bank,IndusInd,Android,3G,0,5,Friday,0,2024-09-27,9,Sep,Q3,2024-09
TXN0000000173,2024-08-13 18:50:41,P2M,Food,132,SUCCESS,26-35,46-55,Uttar Pradesh,SBI,SBI,Android,4G,0,18,Tuesday,0,2024-08-13,8,Aug,Q3,2024-08
TXN0000000174,2024-04-04 12:34:33,P2P,Grocery,1414,SUCCESS,46-55,26-35,Rajasthan,IndusInd,SBI,Android,4G,0,12,Thursday,0,2024-04-04,4,Apr,Q2,2024-04
TXN0000000175,2024-03-17 17:51:21,P2M,Food,355,SUCCESS,26-35,26-35,Maharashtra,SBI,Yes Bank,Android,4G,0,17,Sunday,1,2024-03-17,3,Mar,Q1,2024-03
TXN0000000176,2024-01-15 10:49:37,P2M,Education,2335,SUCCESS,18-25,26-35,Maharashtra,Axis,SBI,Android,4G,0,10,Monday,0,2024-01-15,1,Jan,Q1,2024-01
TXN0000000177,2024-09-24 18:42:14,P2M,Fuel,443,SUCCESS,36-45,26-35,Andhra Pradesh,Kotak,SBI,Android,4G,0,18,Tuesday,0,2024-09-24,9,Sep,Q3,2024-09
TXN0000000178,2024-05-05 20:50:07,P2P,Food,167,SUCCESS,36-45,36-45,Tamil Nadu,PNB,SBI,Android,5G,0,20,Sunday,1,2024-05-05,5,May,Q2,2024-05
TXN0000000179,2024-07-21 19:48:25,P2P,Shopping,7210,SUCCESS,26-35,18-25,Maharashtra,Axis,Axis,Android,5G,0,19,Sunday,1,2024-07-21,7,Jul,Q3,2024-07
TXN0000000180,2024-06-07 21:47:22,P2P,Utilities,2148,SUCCESS,18-25,26-35,Uttar Pradesh,SBI,SBI,Android,5G,0,21,Friday,0,2024-06-07,6,Jun,Q2,2024-06
TXN0000000181,2024-01-20 19:24:06,P2M,Food,57,SUCCESS,18-25,18-25,Maharashtra,SBI,HDFC,Android,4G,0,19,Saturday,1,2024-01-20,1,Jan,Q1,2024-01
TXN0000000182,2024-12-06 15:39:23,P2P,Grocery,2241,FAILED,26-35,18-25,Tamil Nadu,SBI,ICICI,Android,5G,0,15,Friday,0,2024-12-06,12,Dec,Q4,2024-12
TXN0000000183,2024-05-21 21:29:02,P2M,Shopping,1688,SUCCESS,26-35,18-25,Delhi,SBI,SBI,iOS,4G,0,21,Tuesday,0,2024-05-21,5,May,Q2,2024-05
TXN0000000184,2024-08-26 09:03:18,P2P,Healthcare,250,SUCCESS,18-25,26-35,Uttar Pradesh,SBI,Yes Bank,Android,5G,0,9,Monday,0,2024-08-26,8,Aug,Q3,2024-08
TXN0000000185,2024-02-05 14:15:06,P2P,Utilities,957,SUCCESS,26-35,46-55,Karnataka,SBI,Axis,iOS,WiFi,0,14,Monday,0,2024-02-05,2,Feb,Q1,2024-02
TXN0000000186,2024-03-05 17:03:35,Bill Payment,Shopping,2555,SUCCESS,26-35,46-55,Gujarat,Axis,PNB,Android,4G,0,17,Tuesday,0,2024-03-05,3,Mar,Q1,2024-03
TXN0000000187,2024-02-19 14:56:38,P2P,Shopping,6786,SUCCESS,56+,36-45,Karnataka,PNB,Yes Bank,Android,4G,0,14,Monday,0,2024-02-19,2,Feb,Q1,2024-02
TXN0000000188,2024-06-25 18:04:09,P2M,Shopping,1108,SUCCESS,18-25,36-45,Gujarat,PNB,ICICI,Android,5G,0,18,Tuesday,0,2024-06-25,6,Jun,Q2,2024-06
TXN0000000189,2024-06-23 01:12:03,P2M,Fuel,503,SUCCESS,36-45,36-45,Delhi,Kotak,PNB,iOS,5G,0,1,Sunday,1,2024-06-23,6,Jun,Q2,2024-06
TXN0000000190,2024-11-02 14:06:49,Bill Payment,Grocery,1990,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,Yes Bank,Android,5G,0,14,Saturday,1,2024-11-02,11,Nov,Q4,2024-11
TXN0000000191,2024-11-07 16:22:25,P2P,Shopping,1838,SUCCESS,36-45,26-35,Karnataka,HDFC,ICICI,Android,3G,0,16,Thursday,0,2024-11-07,11,Nov,Q4,2024-11
TXN0000000192,2024-07-15 21:31:45,P2P,Food,744,SUCCESS,26-35,46-55,Telangana,Axis,SBI,Android,4G,0,21,Monday,0,2024-07-15,7,Jul,Q3,2024-07
TXN0000000193,2024-01-14 21:13:30,P2M,Grocery,831,SUCCESS,18-25,36-45,Karnataka,SBI,PNB,Android,4G,0,21,Sunday,1,2024-01-14,1,Jan,Q1,2024-01
TXN0000000194,2024-02-02 20:17:21,P2M,Other,1487,SUCCESS,18-25,18-25,Tamil Nadu,PNB,SBI,Android,4G,0,20,Friday,0,2024-02-02,2,Feb,Q1,2024-02
TXN0000000195,2024-02-06 19:21:49,Bill Payment,Food,303,SUCCESS,26-35,18-25,Telangana,PNB,Yes Bank,iOS,3G,0,19,Tuesday,0,2024-02-06,2,Feb,Q1,2024-02
TXN0000000196,2024-12-07 21:46:22,Bill Payment,Utilities,5798,SUCCESS,36-45,56+,Rajasthan,Axis,PNB,Android,WiFi,0,21,Saturday,1,2024-12-07,12,Dec,Q4,2024-12
TXN0000000197,2024-03-23 21:20:19,P2P,Grocery,1490,FAILED,36-45,26-35,Maharashtra,SBI,ICICI,Android,4G,0,21,Saturday,1,2024-03-23,3,Mar,Q1,2024-03
TXN0000000198,2024-04-19 20:35:42,P2P,Other,1092,SUCCESS,26-35,26-35,Uttar Pradesh,IndusInd,Yes Bank,iOS,4G,0,20,Friday,0,2024-04-19,4,Apr,Q2,2024-04
TXN0000000199,2024-05-11 17:56:55,P2M,Transport,268,SUCCESS,36-45,56+,Delhi,Axis,ICICI,Android,4G,0,17,Saturday,1,2024-05-11,5,May,Q2,2024-05
TXN0000000200,2024-03-06 00:47:23,Bill Payment,Entertainment,1659,FAILED,36-45,18-25,Tamil Nadu,SBI,Axis,Android,4G,0,0,Wednesday,0,2024-03-06,3,Mar,Q1,2024-03
TXN0000000201,2024-03-07 14:29:11,Recharge,Food,772,SUCCESS,36-45,18-25,Maharashtra,ICICI,Axis,Android,WiFi,0,14,Thursday,0,2024-03-07,3,Mar,Q1,2024-03
TXN0000000202,2024-10-12 11:19:23,P2M,Grocery,447,SUCCESS,46-55,36-45,Rajasthan,HDFC,IndusInd,Android,4G,0,11,Saturday,1,2024-10-12,10,Oct,Q4,2024-10
TXN0000000203,2024-09-24 17:28:47,Bill Payment,Utilities,321,SUCCESS,26-35,26-35,Tamil Nadu,PNB,IndusInd,Android,WiFi,0,17,Tuesday,0,2024-09-24,9,Sep,Q3,2024-09
TXN0000000204,2024-11-22 18:55:15,P2M,Food,488,SUCCESS,18-25,18-25,Delhi,Kotak,PNB,Android,4G,0,18,Friday,0,2024-11-22,11,Nov,Q4,2024-11
TXN0000000205,2024-01-21 19:27:09,P2P,Food,291,SUCCESS,26-35,36-45,West Bengal,Axis,ICICI,Android,5G,0,19,Sunday,1,2024-01-21,1,Jan,Q1,2024-01
TXN0000000206,2024-09-13 16:18:40,P2M,Fuel,597,SUCCESS,26-35,18-25,Uttar Pradesh,SBI,ICICI,Android,4G,0,16,Friday,0,2024-09-13,9,Sep,Q3,2024-09
TXN0000000207,2024-12-27 13:10:16,P2M,Transport,111,SUCCESS,36-45,26-35,Telangana,SBI,Yes Bank,Android,4G,0,13,Friday,0,2024-12-27,12,Dec,Q4,2024-12
TXN0000000208,2024-03-31 11:33:45,P2M,Other,728,SUCCESS,18-25,46-55,Andhra Pradesh,PNB,Kotak,Android,5G,0,11,Sunday,1,2024-03-31,3,Mar,Q1,2024-03
TXN0000000209,2024-08-20 23:26:27,Bill Payment,Transport,91,SUCCESS,26-35,18-25,Gujarat,SBI,IndusInd,Android,5G,0,23,Tuesday,0,2024-08-20,8,Aug,Q3,2024-08
TXN0000000210,2024-08-01 12:21:29,Bill Payment,Shopping,7683,SUCCESS,18-25,18-25,Karnataka,Kotak,Axis,Android,4G,0,12,Thursday,0,2024-08-01,8,Aug,Q3,2024-08
TXN0000000211,2024-04-10 07:06:09,P2P,Other,330,SUCCESS,26-35,26-35,West Bengal,SBI,ICICI,Android,4G,0,7,Wednesday,0,2024-04-10,4,Apr,Q2,2024-04
TXN0000000212,2024-08-04 09:01:49,Recharge,Entertainment,106,SUCCESS,36-45,26-35,Telangana,Kotak,HDFC,Android,4G,0,9,Sunday,1,2024-08-04,8,Aug,Q3,2024-08
TXN0000000213,2024-10-31 20:07:51,P2P,Grocery,120,SUCCESS,26-35,36-45,Andhra Pradesh,IndusInd,HDFC,Android,4G,0,20,Thursday,0,2024-10-31,10,Oct,Q4,2024-10
TXN0000000214,2024-10-15 21:09:50,P2P,Food,178,SUCCESS,18-25,18-25,Andhra Pradesh,Yes Bank,Yes Bank,Android,4G,0,21,Tuesday,0,2024-10-15,10,Oct,Q4,2024-10
TXN0000000215,2024-05-07 12:38:26,P2P,Grocery,343,SUCCESS,56+,26-35,Karnataka,ICICI,ICICI,Android,4G,0,12,Tuesday,0,2024-05-07,5,May,Q2,2024-05
TXN0000000216,2024-01-28 22:56:55,P2M,Healthcare,105,SUCCESS,18-25,18-25,Andhra Pradesh,Yes Bank,Axis,iOS,5G,0,22,Sunday,1,2024-01-28,1,Jan,Q1,2024-01
TXN0000000217,2024-09-02 16:36:39,P2P,Utilities,2679,SUCCESS,36-45,36-45,Rajasthan,HDFC,HDFC,iOS,4G,0,16,Monday,0,2024-09-02,9,Sep,Q3,2024-09
TXN0000000218,2024-03-27 15:38:41,Bill Payment,Grocery,281,SUCCESS,26-35,26-35,Telangana,Axis,Axis,Android,4G,0,15,Wednesday,0,2024-03-27,3,Mar,Q1,2024-03
TXN0000000219,2024-02-02 16:40:41,Bill Payment,Entertainment,120,SUCCESS,36-45,26-35,Tamil Nadu,IndusInd,SBI,Android,4G,0,16,Friday,0,2024-02-02,2,Feb,Q1,2024-02
TXN0000000220,2024-09-06 07:47:54,P2P,Other,3324,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,SBI,Android,WiFi,0,7,Friday,0,2024-09-06,9,Sep,Q3,2024-09
TXN0000000221,2024-01-09 08:28:37,P2P,Food,151,FAILED,36-45,36-45,West Bengal,SBI,HDFC,Android,4G,0,8,Tuesday,0,2024-01-09,1,Jan,Q1,2024-01
TXN0000000222,2024-04-07 11:34:52,P2P,Utilities,1687,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,HDFC,Android,4G,0,11,Sunday,1,2024-04-07,4,Apr,Q2,2024-04
TXN0000000223,2024-02-22 18:40:58,P2P,Food,89,SUCCESS,18-25,36-45,Telangana,Axis,HDFC,iOS,4G,0,18,Thursday,0,2024-02-22,2,Feb,Q1,2024-02
TXN0000000224,2024-01-06 15:42:48,Bill Payment,Entertainment,129,SUCCESS,56+,26-35,Karnataka,Axis,Yes Bank,Android,WiFi,0,15,Saturday,1,2024-01-06,1,Jan,Q1,2024-01
TXN0000000225,2024-02-09 05:48:31,P2P,Grocery,188,SUCCESS,26-35,18-25,Delhi,PNB,SBI,Android,4G,0,5,Friday,0,2024-02-09,2,Feb,Q1,2024-02
TXN0000000226,2024-04-19 21:57:27,Bill Payment,Food,69,SUCCESS,18-25,26-35,Andhra Pradesh,ICICI,HDFC,Android,4G,0,21,Friday,0,2024-04-19,4,Apr,Q2,2024-04
TXN0000000227,2024-05-06 11:36:00,P2M,Grocery,263,SUCCESS,18-25,18-25,West Bengal,ICICI,Axis,Android,4G,0,11,Monday,0,2024-05-06,5,May,Q2,2024-05
TXN0000000228,2024-08-26 13:03:06,Bill Payment,Other,386,SUCCESS,36-45,26-35,Delhi,Yes Bank,Kotak,Android,4G,0,13,Monday,0,2024-08-26,8,Aug,Q3,2024-08
TXN0000000229,2024-10-09 11:26:47,Bill Payment,Entertainment,546,SUCCESS,18-25,18-25,Tamil Nadu,SBI,SBI,Android,4G,0,11,Wednesday,0,2024-10-09,10,Oct,Q4,2024-10
TXN0000000230,2024-12-20 17:29:25,Bill Payment,Healthcare,1233,SUCCESS,26-35,36-45,West Bengal,Yes Bank,PNB,Android,4G,0,17,Friday,0,2024-12-20,12,Dec,Q4,2024-12
TXN0000000231,2024-04-13 13:34:57,P2M,Utilities,5295,SUCCESS,36-45,18-25,Rajasthan,PNB,SBI,Android,4G,0,13,Saturday,1,2024-04-13,4,Apr,Q2,2024-04
TXN0000000232,2024-10-01 00:01:42,P2M,Grocery,89,SUCCESS,56+,36-45,Tamil Nadu,SBI,ICICI,Android,4G,0,0,Tuesday,0,2024-10-01,10,Oct,Q4,2024-10
TXN0000000233,2024-06-01 19:45:11,P2M,Food,239,SUCCESS,36-45,18-25,West Bengal,PNB,IndusInd,Android,4G,0,19,Saturday,1,2024-06-01,6,Jun,Q2,2024-06
TXN0000000234,2024-03-09 19:03:03,P2P,Grocery,1585,SUCCESS,56+,46-55,Telangana,Axis,IndusInd,iOS,5G,0,19,Saturday,1,2024-03-09,3,Mar,Q1,2024-03
TXN0000000235,2024-11-08 09:04:58,P2M,Grocery,348,SUCCESS,18-25,26-35,Gujarat,HDFC,Yes Bank,Android,5G,0,9,Friday,0,2024-11-08,11,Nov,Q4,2024-11
TXN0000000236,2024-12-19 16:57:01,P2M,Shopping,1946,SUCCESS,36-45,18-25,Tamil Nadu,Axis,HDFC,Android,5G,0,16,Thursday,0,2024-12-19,12,Dec,Q4,2024-12
TXN0000000237,2024-07-04 17:49:40,P2P,Other,321,SUCCESS,56+,36-45,Delhi,ICICI,Axis,Android,4G,0,17,Thursday,0,2024-07-04,7,Jul,Q3,2024-07
TXN0000000238,2024-06-15 18:47:40,P2M,Grocery,348,SUCCESS,56+,46-55,Andhra Pradesh,SBI,Yes Bank,Android,5G,0,18,Saturday,1,2024-06-15,6,Jun,Q2,2024-06
TXN0000000239,2024-04-14 22:44:55,P2P,Grocery,1509,SUCCESS,46-55,56+,Rajasthan,IndusInd,Yes Bank,Android,4G,0,22,Sunday,1,2024-04-14,4,Apr,Q2,2024-04
TXN0000000240,2024-09-28 20:20:11,Bill Payment,Grocery,854,SUCCESS,46-55,26-35,Maharashtra,IndusInd,PNB,iOS,WiFi,0,20,Saturday,1,2024-09-28,9,Sep,Q3,2024-09
TXN0000000241,2024-03-21 17:24:43,P2P,Healthcare,4536,FAILED,56+,26-35,Rajasthan,PNB,Axis,iOS,4G,0,17,Thursday,0,2024-03-21,3,Mar,Q1,2024-03
TXN0000000242,2024-04-19 19:02:00,Bill Payment,Entertainment,116,FAILED,36-45,56+,Delhi,Yes Bank,IndusInd,Android,4G,0,19,Friday,0,2024-04-19,4,Apr,Q2,2024-04
TXN0000000243,2024-02-19 17:57:57,P2M,Grocery,417,SUCCESS,36-45,36-45,Uttar Pradesh,SBI,Axis,Web,5G,0,17,Monday,0,2024-02-19,2,Feb,Q1,2024-02
TXN0000000244,2024-08-24 18:24:35,P2P,Grocery,1242,SUCCESS,36-45,18-25,Telangana,SBI,SBI,iOS,4G,0,18,Saturday,1,2024-08-24,8,Aug,Q3,2024-08
TXN0000000245,2024-02-27 20:23:48,P2M,Other,767,SUCCESS,36-45,46-55,Uttar Pradesh,Kotak,PNB,Android,WiFi,0,20,Tuesday,0,2024-02-27,2,Feb,Q1,2024-02
TXN0000000246,2024-05-04 08:53:42,P2M,Utilities,1849,FAILED,18-25,18-25,Karnataka,Yes Bank,PNB,Android,WiFi,0,8,Saturday,1,2024-05-04,5,May,Q2,2024-05
TXN0000000247,2024-07-19 08:17:44,P2P,Education,3518,SUCCESS,36-45,18-25,Karnataka,Yes Bank,SBI,Android,4G,0,8,Friday,0,2024-07-19,7,Jul,Q3,2024-07
TXN0000000248,2024-12-20 07:30:32,P2P,Food,36,SUCCESS,26-35,26-35,Uttar Pradesh,Yes Bank,IndusInd,Android,4G,0,7,Friday,0,2024-12-20,12,Dec,Q4,2024-12
TXN0000000249,2024-01-06 09:10:56,P2M,Food,760,SUCCESS,46-55,46-55,Andhra Pradesh,PNB,PNB,Android,4G,0,9,Saturday,1,2024-01-06,1,Jan,Q1,2024-01
TXN0000000250,2024-03-22 20:02:02,Bill Payment,Other,852,SUCCESS,36-45,56+,Maharashtra,HDFC,Yes Bank,iOS,4G,0,20,Friday,0,2024-03-22,3,Mar,Q1,2024-03
TXN0000000251,2024-03-23 23:29:33,P2P,Fuel,2521,SUCCESS,26-35,26-35,Maharashtra,PNB,ICICI,Android,5G,0,23,Saturday,1,2024-03-23,3,Mar,Q1,2024-03
TXN0000000252,2024-03-11 23:56:27,Recharge,Entertainment,138,SUCCESS,18-25,18-25,Maharashtra,HDFC,Kotak,Android,WiFi,0,23,Monday,0,2024-03-11,3,Mar,Q1,2024-03
TXN0000000253,2024-10-30 21:46:03,P2P,Food,582,SUCCESS,18-25,36-45,Maharashtra,Kotak,Yes Bank,Android,4G,0,21,Wednesday,0,2024-10-30,10,Oct,Q4,2024-10
TXN0000000254,2024-03-14 10:20:18,Recharge,Transport,619,SUCCESS,26-35,18-25,West Bengal,IndusInd,IndusInd,iOS,WiFi,0,10,Thursday,0,2024-03-14,3,Mar,Q1,2024-03
TXN0000000255,2024-12-09 15:59:49,P2M,Healthcare,705,SUCCESS,26-35,18-25,Gujarat,SBI,Yes Bank,Android,4G,0,15,Monday,0,2024-12-09,12,Dec,Q4,2024-12
TXN0000000256,2024-10-02 17:10:42,Bill Payment,Other,529,SUCCESS,26-35,36-45,Telangana,Yes Bank,SBI,iOS,4G,0,17,Wednesday,0,2024-10-02,10,Oct,Q4,2024-10
TXN0000000257,2024-12-09 09:53:40,P2M,Healthcare,173,SUCCESS,18-25,18-25,Karnataka,PNB,Yes Bank,Android,4G,0,9,Monday,0,2024-12-09,12,Dec,Q4,2024-12
TXN0000000258,2024-11-11 17:13:42,P2M,Food,1048,SUCCESS,18-25,18-25,Delhi,PNB,IndusInd,Android,5G,0,17,Monday,0,2024-11-11,11,Nov,Q4,2024-11
TXN0000000259,2024-12-13 09:51:07,P2P,Other,182,SUCCESS,26-35,36-45,Karnataka,Yes Bank,Yes Bank,Android,4G,0,9,Friday,0,2024-12-13,12,Dec,Q4,2024-12
TXN0000000260,2024-11-01 13:34:32,P2M,Education,1758,SUCCESS,36-45,36-45,Maharashtra,Yes Bank,IndusInd,Android,4G,0,13,Friday,0,2024-11-01,11,Nov,Q4,2024-11
TXN0000000261,2024-09-26 13:42:48,P2M,Transport,24,SUCCESS,18-25,26-35,Telangana,HDFC,PNB,Android,4G,0,13,Thursday,0,2024-09-26,9,Sep,Q3,2024-09
TXN0000000262,2024-04-18 11:57:49,Bill Payment,Food,190,SUCCESS,26-35,18-25,Gujarat,SBI,Axis,iOS,4G,0,11,Thursday,0,2024-04-18,4,Apr,Q2,2024-04
TXN0000000263,2024-05-08 12:36:41,P2M,Grocery,1884,SUCCESS,18-25,18-25,Maharashtra,PNB,Axis,Android,4G,0,12,Wednesday,0,2024-05-08,5,May,Q2,2024-05
TXN0000000264,2024-12-26 17:04:48,P2M,Food,68,SUCCESS,36-45,26-35,Gujarat,PNB,Yes Bank,iOS,WiFi,0,17,Thursday,0,2024-12-26,12,Dec,Q4,2024-12
TXN0000000265,2024-12-27 18:59:06,Bill Payment,Other,310,SUCCESS,18-25,18-25,Karnataka,Kotak,ICICI,Android,5G,0,18,Friday,0,2024-12-27,12,Dec,Q4,2024-12
TXN0000000266,2024-10-28 14:01:43,P2P,Utilities,1526,SUCCESS,18-25,26-35,Delhi,SBI,Kotak,Android,3G,0,14,Monday,0,2024-10-28,10,Oct,Q4,2024-10
TXN0000000267,2024-11-22 14:59:54,P2M,Grocery,520,SUCCESS,36-45,36-45,Karnataka,Yes Bank,PNB,iOS,4G,0,14,Friday,0,2024-11-22,11,Nov,Q4,2024-11
